Product ID,Category ,Sub-Category
PROD057243,Furniture,Sofas
PROD057244,Fast Food,Burgers
PROD057245,Sessional Fruits & Vegetables,Mangoes
PROD057246,Fast Food,Pizzas
PROD057247,Fast Food,Fries
PROD057248,Electric Appliances,Refrigerators
PROD057249,Dairy Products,Yogurt
PROD057250,Household Items,Detergents
PROD057251,Fast Food,Burgers
PROD057252,Fast Food,Burgers
PROD057253,Household Items,Detergents
PROD057254,Furniture,Chairs
PROD057255,Fast Food,Sandwiches
PROD057256,Fast Food,Pizzas
PROD057257,Sessional Fruits & Vegetables,Mangoes
PROD057258,Fast Food,Pizzas
PROD057259,Furniture,Chairs
PROD057260,Sessional Fruits & Vegetables,Mangoes
PROD057261,Electric Appliances,Washing Machines
PROD057262,Dairy Products,Milk
PROD057263,Electric Appliances,Fans
PROD057264,Furniture,Sofas
PROD057265,Electric Appliances,Washing Machines
PROD057266,Household Items,Buckets
PROD057267,Dairy Products,Yogurt
PROD057268,Fast Food,Pizzas
PROD057269,Fast Food,Fries
PROD057270,Sessional Fruits & Vegetables,Apples
PROD057271,Household Items,Detergents
PROD057272,Household Items,Utensils
PROD057273,Furniture,Beds
PROD057274,Electric Appliances,Microwaves
PROD057275,Sessional Fruits & Vegetables,Tomatoes
PROD057276,Household Items,Buckets
PROD057277,Furniture,Sofas
PROD057278,Dairy Products,Yogurt
PROD057279,Dairy Products,Yogurt
PROD057280,Sessional Fruits & Vegetables,Carrots
PROD057281,Fast Food,Burgers
PROD057282,Household Items,Utensils
PROD057283,Furniture,Chairs
PROD057284,Household Items,Mops
PROD057285,Dairy Products,Cheese
PROD057286,Fast Food,Sandwiches
PROD057287,Fast Food,Fries
PROD057288,Dairy Products,Milk
PROD057289,Dairy Products,Yogurt
PROD057290,Furniture,Beds
PROD057291,Household Items,Detergents
PROD057292,Furniture,Chairs
PROD057293,Electric Appliances,Washing Machines
PROD057294,Furniture,Beds
PROD057295,Dairy Products,Milk
PROD057296,Fast Food,Burgers
PROD057297,Furniture,Tables
PROD057298,Dairy Products,Milk
PROD057299,Sessional Fruits & Vegetables,Apples
PROD057300,Furniture,Chairs
PROD057301,Electric Appliances,Microwaves
PROD057302,Furniture,Chairs
PROD057303,Fast Food,Sandwiches
PROD057304,Sessional Fruits & Vegetables,Apples
PROD057305,Electric Appliances,Microwaves
PROD057306,Fast Food,Sandwiches
PROD057307,Furniture,Sofas
PROD057308,Sessional Fruits & Vegetables,Mangoes
PROD057309,Fast Food,Sandwiches
PROD057310,Furniture,Beds
PROD057311,Household Items,Mops
PROD057312,Household Items,Buckets
PROD057313,Furniture,Chairs
PROD057314,Fast Food,Pizzas
PROD057315,Electric Appliances,Refrigerators
PROD057316,Fast Food,Fries
PROD057317,Dairy Products,Cheese
PROD057318,Dairy Products,Yogurt
PROD057319,Fast Food,Burgers
PROD057320,Furniture,Beds
PROD057321,Furniture,Tables
PROD057322,Dairy Products,Yogurt
PROD057323,Fast Food,Sandwiches
PROD057324,Dairy Products,Milk
PROD057325,Electric Appliances,Microwaves
PROD057326,Dairy Products,Milk
PROD057327,Household Items,Mops
PROD057328,Household Items,Utensils
PROD057329,Dairy Products,Yogurt
PROD057330,Household Items,Detergents
PROD057331,Sessional Fruits & Vegetables,Tomatoes
PROD057332,Furniture,Beds
PROD057333,Dairy Products,Butter
PROD057334,Household Items,Mops
PROD057335,Fast Food,Burgers
PROD057336,Household Items,Detergents
PROD057337,Dairy Products,Butter
PROD057338,Furniture,Tables
PROD057339,Household Items,Detergents
PROD057340,Sessional Fruits & Vegetables,Mangoes
PROD057341,Dairy Products,Butter
PROD057342,Sessional Fruits & Vegetables,Tomatoes
PROD057343,Household Items,Utensils
PROD057344,Household Items,Mops
PROD057345,Electric Appliances,Fans
PROD057346,Dairy Products,Butter
PROD057347,Furniture,Tables
PROD057348,Dairy Products,Butter
PROD057349,Electric Appliances,Refrigerators
PROD057350,Dairy Products,Cheese
PROD057351,Household Items,Mops
PROD057352,Dairy Products,Milk
PROD057353,Furniture,Tables
PROD057354,Furniture,Chairs
PROD057355,Fast Food,Burgers
PROD057356,Electric Appliances,Fans
PROD057357,Furniture,Chairs
PROD057358,Furniture,Beds
PROD057359,Household Items,Buckets
PROD057360,Dairy Products,Butter
PROD057361,Household Items,Detergents
PROD057362,Dairy Products,Yogurt
PROD057363,Household Items,Buckets
PROD057364,Sessional Fruits & Vegetables,Tomatoes
PROD057365,Furniture,Chairs
PROD057366,Fast Food,Sandwiches
PROD057367,Furniture,Tables
PROD057368,Fast Food,Pizzas
PROD057369,Household Items,Detergents
PROD057370,Electric Appliances,Microwaves
PROD057371,Electric Appliances,Refrigerators
PROD057372,Electric Appliances,Washing Machines
PROD057373,Fast Food,Fries
PROD057374,Electric Appliances,Microwaves
PROD057375,Dairy Products,Cheese
PROD057376,Household Items,Detergents
PROD057377,Electric Appliances,Refrigerators
PROD057378,Electric Appliances,Fans
PROD057379,Electric Appliances,Fans
PROD057380,Electric Appliances,Washing Machines
PROD057381,Household Items,Buckets
PROD057382,Furniture,Chairs
PROD057383,Electric Appliances,Microwaves
PROD057384,Electric Appliances,Microwaves
PROD057385,Electric Appliances,Microwaves
PROD057386,Sessional Fruits & Vegetables,Apples
PROD057387,Fast Food,Burgers
PROD057388,Electric Appliances,Washing Machines
PROD057389,Fast Food,Fries
PROD057390,Fast Food,Fries
PROD057391,Sessional Fruits & Vegetables,Apples
PROD057392,Sessional Fruits & Vegetables,Mangoes
PROD057393,Household Items,Mops
PROD057394,Household Items,Utensils
PROD057395,Furniture,Beds
PROD057396,Electric Appliances,Refrigerators
PROD057397,Household Items,Utensils
PROD057398,Household Items,Utensils
PROD057399,Furniture,Sofas
PROD057400,Furniture,Beds
PROD057401,Dairy Products,Butter
PROD057402,Household Items,Utensils
PROD057403,Dairy Products,Milk
PROD057404,Furniture,Sofas
PROD057405,Furniture,Sofas
PROD057406,Dairy Products,Milk
PROD057407,Sessional Fruits & Vegetables,Mangoes
PROD057408,Electric Appliances,Refrigerators
PROD057409,Furniture,Tables
PROD057410,Electric Appliances,Refrigerators
PROD057411,Dairy Products,Yogurt
PROD057412,Household Items,Detergents
PROD057413,Fast Food,Pizzas
PROD057414,Sessional Fruits & Vegetables,Mangoes
PROD057415,Household Items,Utensils
PROD057416,Dairy Products,Cheese
PROD057417,Sessional Fruits & Vegetables,Apples
PROD057418,Sessional Fruits & Vegetables,Tomatoes
PROD057419,Dairy Products,Yogurt
PROD057420,Dairy Products,Butter
PROD057421,Fast Food,Pizzas
PROD057422,Sessional Fruits & Vegetables,Mangoes
PROD057423,Sessional Fruits & Vegetables,Tomatoes
PROD057424,Fast Food,Sandwiches
PROD057425,Dairy Products,Yogurt
PROD057426,Fast Food,Pizzas
PROD057427,Sessional Fruits & Vegetables,Apples
PROD057428,Fast Food,Fries
PROD057429,Dairy Products,Cheese
PROD057430,Sessional Fruits & Vegetables,Apples
PROD057431,Dairy Products,Cheese
PROD057432,Household Items,Detergents
PROD057433,Sessional Fruits & Vegetables,Carrots
PROD057434,Dairy Products,Cheese
PROD057435,Furniture,Tables
PROD057436,Furniture,Tables
PROD057437,Dairy Products,Milk
PROD057438,Household Items,Utensils
PROD057439,Household Items,Utensils
PROD057440,Sessional Fruits & Vegetables,Apples
PROD057441,Fast Food,Sandwiches
PROD057442,Dairy Products,Milk
PROD057443,Furniture,Tables
PROD057444,Fast Food,Sandwiches
PROD057445,Furniture,Beds
PROD057446,Household Items,Detergents
PROD057447,Sessional Fruits & Vegetables,Mangoes
PROD057448,Fast Food,Sandwiches
PROD057449,Furniture,Beds
PROD057450,Sessional Fruits & Vegetables,Mangoes
PROD057451,Sessional Fruits & Vegetables,Mangoes
PROD057452,Fast Food,Sandwiches
PROD057453,Dairy Products,Milk
PROD057454,Electric Appliances,Microwaves
PROD057455,Furniture,Tables
PROD057456,Dairy Products,Cheese
PROD057457,Sessional Fruits & Vegetables,Tomatoes
PROD057458,Sessional Fruits & Vegetables,Mangoes
PROD057459,Electric Appliances,Microwaves
PROD057460,Dairy Products,Milk
PROD057461,Furniture,Sofas
PROD057462,Fast Food,Fries
PROD057463,Sessional Fruits & Vegetables,Mangoes
PROD057464,Electric Appliances,Washing Machines
PROD057465,Furniture,Tables
PROD057466,Dairy Products,Cheese
PROD057467,Electric Appliances,Microwaves
PROD057468,Dairy Products,Cheese
PROD057469,Sessional Fruits & Vegetables,Tomatoes
PROD057470,Furniture,Chairs
PROD057471,Electric Appliances,Refrigerators
PROD057472,Furniture,Chairs
PROD057473,Furniture,Beds
PROD057474,Sessional Fruits & Vegetables,Mangoes
PROD057475,Fast Food,Fries
PROD057476,Electric Appliances,Fans
PROD057477,Household Items,Utensils
PROD057478,Electric Appliances,Microwaves
PROD057479,Sessional Fruits & Vegetables,Mangoes
PROD057480,Sessional Fruits & Vegetables,Tomatoes
PROD057481,Electric Appliances,Microwaves
PROD057482,Furniture,Chairs
PROD057483,Fast Food,Burgers
PROD057484,Dairy Products,Butter
PROD057485,Household Items,Buckets
PROD057486,Fast Food,Fries
PROD057487,Sessional Fruits & Vegetables,Mangoes
PROD057488,Household Items,Mops
PROD057489,Electric Appliances,Microwaves
PROD057490,Sessional Fruits & Vegetables,Mangoes
PROD057491,Fast Food,Burgers
PROD057492,Fast Food,Pizzas
PROD057493,Electric Appliances,Microwaves
PROD057494,Fast Food,Sandwiches
PROD057495,Dairy Products,Butter
PROD057496,Electric Appliances,Washing Machines
PROD057497,Furniture,Sofas
PROD057498,Furniture,Chairs
PROD057499,Electric Appliances,Fans
PROD057500,Fast Food,Pizzas
PROD057501,Furniture,Beds
PROD057502,Electric Appliances,Fans
PROD057503,Household Items,Utensils
PROD057504,Furniture,Tables
PROD057505,Sessional Fruits & Vegetables,Apples
PROD057506,Electric Appliances,Microwaves
PROD057507,Sessional Fruits & Vegetables,Tomatoes
PROD057508,Furniture,Sofas
PROD057509,Dairy Products,Butter
PROD057510,Furniture,Chairs
PROD057511,Electric Appliances,Microwaves
PROD057512,Furniture,Chairs
PROD057513,Dairy Products,Milk
PROD057514,Furniture,Beds
PROD057515,Sessional Fruits & Vegetables,Mangoes
PROD057516,Sessional Fruits & Vegetables,Mangoes
PROD057517,Fast Food,Burgers
PROD057518,Fast Food,Burgers
PROD057519,Furniture,Chairs
PROD057520,Sessional Fruits & Vegetables,Tomatoes
PROD057521,Household Items,Mops
PROD057522,Sessional Fruits & Vegetables,Carrots
PROD057523,Household Items,Mops
PROD057524,Sessional Fruits & Vegetables,Carrots
PROD057525,Electric Appliances,Refrigerators
PROD057526,Fast Food,Pizzas
PROD057527,Furniture,Sofas
PROD057528,Dairy Products,Yogurt
PROD057529,Electric Appliances,Washing Machines
PROD057530,Fast Food,Burgers
PROD057531,Furniture,Beds
PROD057532,Household Items,Buckets
PROD057533,Dairy Products,Butter
PROD057534,Fast Food,Pizzas
PROD057535,Fast Food,Burgers
PROD057536,Furniture,Beds
PROD057537,Electric Appliances,Microwaves
PROD057538,Furniture,Sofas
PROD057539,Household Items,Detergents
PROD057540,Dairy Products,Milk
PROD057541,Electric Appliances,Washing Machines
PROD057542,Household Items,Buckets
PROD057543,Household Items,Mops
PROD057544,Fast Food,Pizzas
PROD057545,Electric Appliances,Fans
PROD057546,Furniture,Tables
PROD057547,Dairy Products,Butter
PROD057548,Fast Food,Sandwiches
PROD057549,Electric Appliances,Washing Machines
PROD057550,Fast Food,Fries
PROD057551,Fast Food,Burgers
PROD057552,Furniture,Tables
PROD057553,Furniture,Chairs
PROD057554,Household Items,Detergents
PROD057555,Fast Food,Sandwiches
PROD057556,Fast Food,Pizzas
PROD057557,Electric Appliances,Microwaves
PROD057558,Furniture,Chairs
PROD057559,Sessional Fruits & Vegetables,Tomatoes
PROD057560,Fast Food,Sandwiches
PROD057561,Furniture,Sofas
PROD057562,Electric Appliances,Refrigerators
PROD057563,Sessional Fruits & Vegetables,Apples
PROD057564,Dairy Products,Milk
PROD057565,Sessional Fruits & Vegetables,Mangoes
PROD057566,Dairy Products,Yogurt
PROD057567,Electric Appliances,Washing Machines
PROD057568,Dairy Products,Milk
PROD057569,Dairy Products,Butter
PROD057570,Fast Food,Fries
PROD057571,Electric Appliances,Microwaves
PROD057572,Fast Food,Sandwiches
PROD057573,Household Items,Mops
PROD057574,Household Items,Mops
PROD057575,Sessional Fruits & Vegetables,Mangoes
PROD057576,Sessional Fruits & Vegetables,Apples
PROD057577,Electric Appliances,Washing Machines
PROD057578,Furniture,Chairs
PROD057579,Fast Food,Fries
PROD057580,Furniture,Chairs
PROD057581,Dairy Products,Yogurt
PROD057582,Dairy Products,Cheese
PROD057583,Furniture,Tables
PROD057584,Furniture,Beds
PROD057585,Household Items,Mops
PROD057586,Dairy Products,Milk
PROD057587,Sessional Fruits & Vegetables,Apples
PROD057588,Electric Appliances,Fans
PROD057589,Furniture,Beds
PROD057590,Fast Food,Sandwiches
PROD057591,Dairy Products,Milk
PROD057592,Electric Appliances,Fans
PROD057593,Furniture,Beds
PROD057594,Dairy Products,Milk
PROD057595,Electric Appliances,Fans
PROD057596,Dairy Products,Milk
PROD057597,Household Items,Buckets
PROD057598,Household Items,Mops
PROD057599,Sessional Fruits & Vegetables,Carrots
PROD057600,Household Items,Mops
PROD057601,Electric Appliances,Microwaves
PROD057602,Furniture,Tables
PROD057603,Household Items,Mops
PROD057604,Household Items,Buckets
PROD057605,Dairy Products,Yogurt
PROD057606,Household Items,Mops
PROD057607,Household Items,Detergents
PROD057608,Household Items,Detergents
PROD057609,Furniture,Chairs
PROD057610,Household Items,Mops
PROD057611,Sessional Fruits & Vegetables,Carrots
PROD057612,Furniture,Sofas
PROD057613,Household Items,Mops
PROD057614,Furniture,Tables
PROD057615,Household Items,Mops
PROD057616,Furniture,Beds
PROD057617,Fast Food,Fries
PROD057618,Electric Appliances,Fans
PROD057619,Fast Food,Burgers
PROD057620,Furniture,Sofas
PROD057621,Furniture,Chairs
PROD057622,Sessional Fruits & Vegetables,Tomatoes
PROD057623,Household Items,Mops
PROD057624,Sessional Fruits & Vegetables,Mangoes
PROD057625,Sessional Fruits & Vegetables,Tomatoes
PROD057626,Dairy Products,Butter
PROD057627,Household Items,Mops
PROD057628,Sessional Fruits & Vegetables,Carrots
PROD057629,Electric Appliances,Fans
PROD057630,Sessional Fruits & Vegetables,Tomatoes
PROD057631,Sessional Fruits & Vegetables,Carrots
PROD057632,Fast Food,Fries
PROD057633,Household Items,Utensils
PROD057634,Dairy Products,Yogurt
PROD057635,Dairy Products,Milk
PROD057636,Fast Food,Fries
PROD057637,Household Items,Mops
PROD057638,Fast Food,Burgers
PROD057639,Sessional Fruits & Vegetables,Tomatoes
PROD057640,Fast Food,Sandwiches
PROD057641,Dairy Products,Butter
PROD057642,Household Items,Mops
PROD057643,Fast Food,Fries
PROD057644,Sessional Fruits & Vegetables,Carrots
PROD057645,Fast Food,Pizzas
PROD057646,Household Items,Detergents
PROD057647,Dairy Products,Milk
PROD057648,Sessional Fruits & Vegetables,Carrots
PROD057649,Furniture,Chairs
PROD057650,Sessional Fruits & Vegetables,Carrots
PROD057651,Dairy Products,Butter
PROD057652,Furniture,Sofas
PROD057653,Fast Food,Pizzas
PROD057654,Furniture,Tables
PROD057655,Household Items,Utensils
PROD057656,Dairy Products,Butter
PROD057657,Furniture,Sofas
PROD057658,Household Items,Buckets
PROD057659,Dairy Products,Cheese
PROD057660,Dairy Products,Butter
PROD057661,Sessional Fruits & Vegetables,Carrots
PROD057662,Fast Food,Fries
PROD057663,Sessional Fruits & Vegetables,Mangoes
PROD057664,Furniture,Tables
PROD057665,Electric Appliances,Fans
PROD057666,Dairy Products,Cheese
PROD057667,Dairy Products,Yogurt
PROD057668,Furniture,Beds
PROD057669,Furniture,Sofas
PROD057670,Electric Appliances,Refrigerators
PROD057671,Furniture,Sofas
PROD057672,Sessional Fruits & Vegetables,Carrots
PROD057673,Furniture,Tables
PROD057674,Dairy Products,Butter
PROD057675,Household Items,Utensils
PROD057676,Dairy Products,Yogurt
PROD057677,Fast Food,Sandwiches
PROD057678,Dairy Products,Milk
PROD057679,Sessional Fruits & Vegetables,Tomatoes
PROD057680,Sessional Fruits & Vegetables,Mangoes
PROD057681,Furniture,Chairs
PROD057682,Electric Appliances,Refrigerators
PROD057683,Electric Appliances,Refrigerators
PROD057684,Furniture,Sofas
PROD057685,Household Items,Buckets
PROD057686,Electric Appliances,Refrigerators
PROD057687,Household Items,Detergents
PROD057688,Electric Appliances,Refrigerators
PROD057689,Electric Appliances,Microwaves
PROD057690,Furniture,Tables
PROD057691,Sessional Fruits & Vegetables,Mangoes
PROD057692,Fast Food,Fries
PROD057693,Sessional Fruits & Vegetables,Tomatoes
PROD057694,Sessional Fruits & Vegetables,Apples
PROD057695,Sessional Fruits & Vegetables,Apples
PROD057696,Sessional Fruits & Vegetables,Apples
PROD057697,Household Items,Utensils
PROD057698,Furniture,Sofas
PROD057699,Dairy Products,Cheese
PROD057700,Dairy Products,Butter
PROD057701,Household Items,Utensils
PROD057702,Furniture,Beds
PROD057703,Dairy Products,Butter
PROD057704,Sessional Fruits & Vegetables,Tomatoes
PROD057705,Electric Appliances,Refrigerators
PROD057706,Fast Food,Pizzas
PROD057707,Fast Food,Pizzas
PROD057708,Furniture,Beds
PROD057709,Sessional Fruits & Vegetables,Tomatoes
PROD057710,Furniture,Tables
PROD057711,Sessional Fruits & Vegetables,Mangoes
PROD057712,Fast Food,Pizzas
PROD057713,Furniture,Tables
PROD057714,Furniture,Beds
PROD057715,Fast Food,Sandwiches
PROD057716,Furniture,Beds
PROD057717,Electric Appliances,Fans
PROD057718,Fast Food,Burgers
PROD057719,Dairy Products,Milk
PROD057720,Household Items,Mops
PROD057721,Electric Appliances,Fans
PROD057722,Sessional Fruits & Vegetables,Tomatoes
PROD057723,Fast Food,Fries
PROD057724,Electric Appliances,Microwaves
PROD057725,Fast Food,Burgers
PROD057726,Dairy Products,Yogurt
PROD057727,Furniture,Tables
PROD057728,Household Items,Mops
PROD057729,Dairy Products,Butter
PROD057730,Electric Appliances,Washing Machines
PROD057731,Dairy Products,Yogurt
PROD057732,Furniture,Tables
PROD057733,Sessional Fruits & Vegetables,Tomatoes
PROD057734,Dairy Products,Cheese
PROD057735,Fast Food,Burgers
PROD057736,Household Items,Mops
PROD057737,Household Items,Utensils
PROD057738,Dairy Products,Milk
PROD057739,Sessional Fruits & Vegetables,Carrots
PROD057740,Sessional Fruits & Vegetables,Tomatoes
PROD057741,Fast Food,Fries
PROD057742,Household Items,Detergents
PROD057743,Fast Food,Fries
PROD057744,Fast Food,Burgers
PROD057745,Dairy Products,Cheese
PROD057746,Household Items,Mops
PROD057747,Electric Appliances,Refrigerators
PROD057748,Sessional Fruits & Vegetables,Carrots
PROD057749,Fast Food,Pizzas
PROD057750,Furniture,Sofas
PROD057751,Household Items,Utensils
PROD057752,Electric Appliances,Refrigerators
PROD057753,Electric Appliances,Fans
PROD057754,Fast Food,Sandwiches
PROD057755,Electric Appliances,Microwaves
PROD057756,Sessional Fruits & Vegetables,Mangoes
PROD057757,Household Items,Mops
